url,address,price,baths,beds,dens,street,neighbourhood,mls_id,city,property_type,date_scraped
https://toronto.listing.ca/140-firgrove-cres.W8028560.htm#rt-g,140 Firgrove Cres,1050000,2,3,0,Firgrove Cres,Glenfield-Jane Heights,W8028560,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/116-glendale-ave.W8028454.htm#rt-h,116 Glendale Ave,1399000,2,5,0,Glendale Ave,High Park-Swansea,W8028454,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/11-manitoba-st.W8028250.htm#rt-i,11 Manitoba St,949000,2,3,1,Manitoba St,Mimico,W8028250,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/125-macdonell-ave.W8028178.htm#rt-j,125 Macdonell Ave,1799000,3,4,1,Macdonell Ave,Roncesvalles,W8028178,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/11-sun-valley-dr.W7390662.htm#rt-k,11 Sun Valley Dr,1298000,2,3,0,Sun Valley Dr,Lambton Baby Point,W7390662,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/952-eglinton-ave.C8028248.htm#rt-l,952 Eglinton Ave,1495000,3,4,0,Eglinton Ave,Leaside,C8028248,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/34-rumi-cres.C8028314.htm#rt-m,34 Rumi Cres,945000,3,3,1,Rumi Cres,Victoria Village,C8028314,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/230-markham-st.C8028246.htm#rt-n,230 Markham St,1389000,3,3,2,Markham St,Trinity-Bellwoods,C8028246,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/1240-lansdowne-ave.W8028100.htm#rt-o,1240 Lansdowne Ave,995000,3,4,0,Lansdowne Ave,Corso Italia-Davenport,W8028100,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/3180-bayview-ave-27.C8027970.htm#rt-p,3180 Bayview Ave 27,1599000,4,4,1,Bayview Ave,Willowdale East,C8027970,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/4-pendle-hill-crt.E8027464.htm#rt-q,4 Pendle Hill Crt,859000,2,4,0,Pendle Hill Crt,Woburn,E8027464,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/32-truro-cres.E8026936.htm#rt-r,32 Truro Cres,959000,4,3,2,Truro Cres,Milliken,E8026936,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/63-henry-welsh-dr.C8027134.htm#rt-s,63 Henry Welsh Dr,1199000,4,4,2,Henry Welsh Dr,Westminster-Branson,C8027134,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/157-galloway-rd.E8026658.htm#rt-t,157 Galloway Rd,755000,2,2,1,Galloway Rd,West Hill,E8026658,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/7-auburn-ave.W8025394.htm#rt-u,7 Auburn Ave,1999900,3,6,0,Auburn Ave,Corso Italia-Davenport,W8025394,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/80-coxworth-cres.E8025686.htm#rt-v,80 Coxworth Cres,959000,3,3,1,Coxworth Cres,Malvern,E8025686,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/29-shires-lane.W8021732.htm#rt-w,29 Shires Lane,1349000,3,3,1,Shires Lane,Islington-City Centre West,W8021732,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/285-downsview-park-blvd.W8021588.htm#rt-x,285 Downsview Park Blvd,999900,4,5,0,Downsview Park Blvd,Downsview-Roding-CFB,W8021588,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/9-corner-lane.E8024830.htm#rt-y,9 Corner Lane,799000,2,2,1,Corner Lane,Bendale,E8024830,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/68-viella-st.W8024214.htm#rt-z,68 Viella St,1380000,4,3,0,Viella St,Junction Area,W8024214,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/66-duncanwoods-dr.W8023618.htm#rt-10,66 Duncanwoods Dr,1088000,2,3,1,Duncanwoods Dr,Humber Summit,W8023618,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/16-brady-cres.W8022852.htm#rt-11,16 Brady Cres,799000,2,2,2,Brady Cres,Glenfield-Jane Heights,W8022852,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/103-chandos-ave.W8022128.htm#rt-12,103 Chandos Ave,1198000,3,3,1,Chandos Ave,Dovercourt-Wallace Emerson-Junction,W8022128,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/845-runnymede-rd.W8021950.htm#rt-13,845 Runnymede Rd,1069888,3,3,1,Runnymede Rd,Rockcliffe-Smythe,W8021950,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/56-raffeix-lane.C8024058.htm#rt-14,56 Raffeix Lane,1120000,3,3,0,Raffeix Lane,Regent Park,C8024058,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/3-lockwood-rd.E8022638.htm#rt-15,3 Lockwood Rd,1370000,2,2,1,Lockwood Rd,The Beaches,E8022638,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/388-rhodes-ave.E8021574.htm#rt-16,388 Rhodes Ave,1189000,4,3,1,Rhodes Ave,Greenwood-Coxwell,E8021574,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/397-christie-st.C8024714.htm#rt-17,397 Christie St,1588000,4,3,1,Christie St,Annex,C8024714,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/190-markham-st.C8024660.htm#rt-18,190 Markham St,2380000,4,5,0,Markham St,Trinity-Bellwoods,C8024660,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/37-heath-st.C8022882.htm#rt-19,37 Heath St,3629000,5,4,1,Heath St,Rosedale-Moore Park,C8022882,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/225-christie-st.C8021896.htm#rt-1a,225 Christie St,2178000,4,3,1,Christie St,Annex,C8021896,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/33-oak-st.W8020136.htm#rt-1b,33 Oak St,799000,2,2,0,Oak St,Weston,W8020136,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/25-clockwork-lane.W8019262.htm#rt-1c,25 Clockwork Lane,1159900,3,3,0,Clockwork Lane,Stonegate-Queensway,W8019262,Toronto,freehold _townhome,2024-01-30
