mls_id,url,address,price,baths,beds,dens,street,neighbourhood,city,property_type,date_scraped,latitude,longitude
W7203072,https://toronto.listing.ca/20-shore-breeze-dr-4009.W7203072.htm#42-2ay,20 Shore Breeze Dr 4009,938000,2,2,0,Shore Breeze Dr,Mimico,Toronto,condo_apartment,2024-01-30,43.623426,-79.478979
E7007300,https://toronto.listing.ca/150-alton-towers-circ-308.E7007300.htm#42-2az,150 Alton Towers Circ 308,520000,2,2,1,Alton Towers Circ,Milliken,Toronto,condo_apartment,2024-01-30,43.825867,-79.273911528
C7204642,https://toronto.listing.ca/30-ordnance-st-309.C7204642.htm#42-2b0,30 Ordnance St 309,799999,2,2,0,Ordnance St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6394745,-79.409099146
W7202676,https://toronto.listing.ca/2800-keele-st-514.W7202676.htm#42-2b1,2800 Keele St 514,549000,1,1,1,Keele St,Downsview-Roding-CFB,Toronto,condo_apartment,2024-01-30,43.728646,-79.482723
C7202412,https://toronto.listing.ca/1-market-st-419.C7202412.htm#42-2b2,1 Market St 419,450000,1,0,0,Market St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.64676925,-79.370875856
C7201976,https://toronto.listing.ca/159-wellesley-st-2009.C7201976.htm#42-2b3,159 Wellesley St 2009,575990,1,1,1,Wellesley St,Cabbagetown-South St. James Town,Toronto,condo_apartment,2024-01-30,43.6668404,-79.3748347
C7201742,https://toronto.listing.ca/155-yorkville-ave-707.C7201742.htm#42-2b4,155 Yorkville Ave 707,660000,1,1,1,Yorkville Ave,Annex,Toronto,condo_apartment,2024-01-30,43.6719734,-79.389650707
E7200908,https://toronto.listing.ca/330-mccowan-rd-rd-903.E7200908.htm#42-2b5,330 Mccowan Rd Rd 903,589000,2,2,1,Mccowan Rd Rd,Eglinton East,Toronto,condo_apartment,2024-01-30,43.73731,-79.238588
E7200890,https://toronto.listing.ca/181-village-green-sq-621.E7200890.htm#42-2b6,181 Village Green Sq 621,628888,2,2,0,Village Green Sq,Agincourt South-Malvern West,Toronto,condo_apartment,2024-01-30,43.7792326,-79.281586423
E7200752,https://toronto.listing.ca/18-lee-centre-dr-501.E7200752.htm#42-2b7,18 Lee Centre Dr 501,530000,1,1,1,Lee Centre Dr,Woburn,Toronto,condo_apartment,2024-01-30,43.7808555,-79.248521232
W7201092,https://toronto.listing.ca/3865-lake-shore-blvd-408.W7201092.htm#42-2b8,3865 Lake Shore Blvd 408,609000,2,1,1,Lake Shore Blvd,Long Branch,Toronto,condo_apartment,2024-01-30,43.590396,-79.545182
C7201330,https://toronto.listing.ca/357-king-st-1006.C7201330.htm#42-2b9,357 King St 1006,759999,1,1,1,King St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.645933,-79.392411
C7201290,https://toronto.listing.ca/85-queens-wharf-rd-706.C7201290.htm#42-2ba,85 Queens Wharf Rd 706,1049900,2,3,0,Queens Wharf Rd,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6390808,-79.3983075
C7201012,https://toronto.listing.ca/100-harbour-st-5407.C7201012.htm#42-2bb,100 Harbour St 5407,699000,1,1,0,Harbour St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6417792,-79.3787574
W7200992,https://toronto.listing.ca/1787-st-clair-ave-509.W7200992.htm#42-2bc,1787 St Clair Ave 509,649900,1,1,1,St Clair Ave,Weston-Pellam Park,Toronto,condo_apartment,2024-01-30,43.7169869,-79.2546806
C7200906,https://toronto.listing.ca/3-pemberton-ave-1205.C7200906.htm#42-2bd,3 Pemberton Ave 1205,529000,1,1,0,Pemberton Ave,Newtonbrook East,Toronto,condo_apartment,2024-01-30,43.7804692,-79.41374373
C7200462,https://toronto.listing.ca/99-the-donway-west-n-a-525.C7200462.htm#42-2be,99 The Donway West N/A 525,689900,2,1,1,The Donway West N/A,Banbury-Don Mills,Toronto,condo_apartment,2024-01-30,43.7389356,-79.3470562
W7200448,https://toronto.listing.ca/30-gibbs-rd-605.W7200448.htm#42-2bf,30 Gibbs Rd 605,749900,2,2,1,Gibbs Rd,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.639262,-79.559627
E7200370,https://toronto.listing.ca/45-silver-springs-blvd-1104.E7200370.htm#42-2bg,45 Silver Springs Blvd 1104,635800,2,2,1,Silver Springs Blvd,L'Amoreaux,Toronto,condo_apartment,2024-01-30,43.8007785,-79.305237747
C7065446,https://toronto.listing.ca/5949-yonge-st-505.C7065446.htm#42-2bh,5949 Yonge St #505,429000,1,2,0,Yonge St,Newtonbrook East,Toronto,condo_apartment,2024-01-30,43.7876667,-79.4171272
C7064294,https://toronto.listing.ca/1-bloor-st-7105.C7064294.htm#42-2bi,1 Bloor St 7105,2388000,3,2,1,Bloor St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.670105,-79.386866
C7063854,https://toronto.listing.ca/395-bloor-st-5503.C7063854.htm#42-2bj,395 Bloor St 5503,1399000,2,2,0,Bloor St,North St. James Town,Toronto,condo_apartment,2024-01-30,43.67201,-79.377441
C7063416,https://toronto.listing.ca/2727-yonge-st-711.C7063416.htm#42-2bk,2727 Yonge St 711,1799000,2,2,0,Yonge St,Lawrence Park South,Toronto,condo_apartment,2024-01-30,43.7177051,-79.4004602
C7063194,https://toronto.listing.ca/117-mcmahon-dr-2901.C7063194.htm#42-2bl,117 Mcmahon Dr 2901,545000,1,0,0,Mcmahon Dr,Bayview Village,Toronto,condo_apartment,2024-01-30,43.76701795,-79.37029934
C7062962,https://toronto.listing.ca/130-carlton-st-ph5.C7062962.htm#42-2bm,130 Carlton St Ph5,2250000,2,2,0,Carlton St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.6627366,-79.3758692
E7061650,https://toronto.listing.ca/225-bamburgh-circ-211.E7061650.htm#42-2bn,225 Bamburgh Circ #211,658000,2,2,1,Bamburgh Circ,Steeles,Toronto,condo_apartment,2024-01-30,43.8119552,-79.3225851
C7061542,https://toronto.listing.ca/5-sheppard-ave-2321.C7061542.htm#42-2bo,5 Sheppard Ave 2321,749000,1,1,0,Sheppard Ave,Willowdale East,Toronto,condo_apartment,2024-01-30,43.7613934,-79.409891872
W7061700,https://toronto.listing.ca/1-palace-pier-crt-1102.W7061700.htm#42-2bp,1 Palace Pier Crt 1102,1350000,2,2,0,Palace Pier Crt,Mimico,Toronto,condo_apartment,2024-01-30,43.6314871,-79.472637956
W7061008,https://toronto.listing.ca/2-eva-rd-1028.W7061008.htm#42-2bq,2 Eva Rd 1028,569000,1,1,1,Eva Rd,Etobicoke West Mall,Toronto,condo_apartment,2024-01-30,43.7147651,-79.2896222
C7060406,https://toronto.listing.ca/58-sherwood-ave-23.C7060406.htm#42-2br,58 Sherwood Ave 23,529900,1,1,0,Sherwood Ave,Mount Pleasant East,Toronto,condo_apartment,2024-01-30,43.7144438,-79.396816658
C7060398,https://toronto.listing.ca/50-ordnance-st-303.C7060398.htm#42-2bs,50 Ordnance St 303,639900,1,1,1,Ordnance St,Niagara,Toronto,condo_apartment,2024-01-30,43.639732,-79.409639677
C7060362,https://toronto.listing.ca/36-hazelton-ave-5b.C7060362.htm#42-2bt,36 Hazelton Ave 5B,9988000,3,2,1,Hazelton Ave,Annex,Toronto,condo_apartment,2024-01-30,43.6718258,-79.393951307
C7059758,https://toronto.listing.ca/18-hazelton-ave-602.C7059758.htm#42-2bu,18 Hazelton Ave 602,1899000,2,2,0,Hazelton Ave,Annex,Toronto,condo_apartment,2024-01-30,43.6713638,-79.393422
C7059686,https://toronto.listing.ca/215-queen-st-609.C7059686.htm#42-2bv,215 Queen St 609,528000,1,0,0,Queen St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6503428,-79.3878063
C7059408,https://toronto.listing.ca/3-southvale-dr-202.C7059408.htm#42-2bw,3 Southvale Dr 202,1817200,3,3,0,Southvale Dr,Leaside,Toronto,condo_apartment,2024-01-30,43.7023341,-79.3614584
C7058410,https://toronto.listing.ca/55-front-st-401.C7058410.htm#42-2bx,55 Front St 401,1275000,2,2,0,Front St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.6479182,-79.3736987
E7057296,https://toronto.listing.ca/400-mclevin-ave-1603.E7057296.htm#42-2by,400 Mclevin Ave 1603,599000,2,2,0,Mclevin Ave,Malvern,Toronto,condo_apartment,2024-01-30,43.809926,-79.2222
C7058378,https://toronto.listing.ca/85-mcmahon-dr-1102.C7058378.htm#42-2bz,85 Mcmahon Dr 1102,890000,2,2,0,Mcmahon Dr,Bayview Village,Toronto,condo_apartment,2024-01-30,43.766441,-79.372733
C7058000,https://toronto.listing.ca/251-jarvis-st-826.C7058000.htm#42-2c0,251 Jarvis St 826,599990,1,1,0,Jarvis St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65754623404256,-79.37461538297872
C7057448,https://toronto.listing.ca/33-helendale-ave-1406.C7057448.htm#42-2c1,33 Helendale Ave 1406,614000,1,1,0,Helendale Ave,Yonge-Eglinton,Toronto,condo_apartment,2024-01-30,43.70871525,-79.399383353
C7056144,https://toronto.listing.ca/375-king-st-3007.C7056144.htm#42-2c2,375 King St 3007,929000,2,2,0,King St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.645669,-79.393061
C7055976,https://toronto.listing.ca/455-front-st-n408.C7055976.htm#42-2c3,455 Front St N408,549800,1,1,0,Front St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,,
E7051732,https://toronto.listing.ca/88-corporate-dr-2101.E7051732.htm#42-2c4,88 Corporate Dr 2101,559900,1,1,1,Corporate Dr,Woburn,Toronto,condo_apartment,2024-01-30,43.7809725,-79.2498068
C7054050,https://toronto.listing.ca/783-bathurst-st-428.C7054050.htm#42-2c5,783 Bathurst St 428,739000,2,2,0,Bathurst St,University,Toronto,condo_apartment,2024-01-30,43.6645225923077,-79.41078519999999
C7053856,https://toronto.listing.ca/350-davenport-rd-5.C7053856.htm#42-2c6,350 Davenport Rd 5,5000000,3,2,1,Davenport Rd,Annex,Toronto,condo_apartment,2024-01-30,43.67534263308712,-79.40158332873752
C7053766,https://toronto.listing.ca/350-davenport-rd-2.C7053766.htm#42-2c7,350 Davenport Rd 2,4900000,3,2,1,Davenport Rd,Annex,Toronto,condo_apartment,2024-01-30,43.67534263308712,-79.40158332873752
C7052490,https://toronto.listing.ca/15-ellerslie-ave-2210.C7052490.htm#42-2c8,15 Ellerslie Ave 2210,880888,2,2,0,Ellerslie Ave,Willowdale West,Toronto,condo_apartment,2024-01-30,43.771684,-79.414093
C7052266,https://toronto.listing.ca/10-prince-arthur-ave-302.C7052266.htm#42-2c9,10 Prince Arthur Ave 302,5590000,3,2,0,Prince Arthur Ave,Annex,Toronto,condo_apartment,2024-01-30,43.66984110526316,-79.39545057894736
W7052158,https://toronto.listing.ca/7-mabelle-ave-2302.W7052158.htm#42-2ca,7 Mabelle Ave 2302,679900,2,2,0,Mabelle Ave,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.6462777,-79.525445548
W7051628,https://toronto.listing.ca/7-mabelle-ave-3205.W7051628.htm#42-2cb,7 Mabelle Ave 3205,539000,1,1,0,Mabelle Ave,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.6462777,-79.525445548
W7050624,https://toronto.listing.ca/2067-lake-shore-blvd-1202.W7050624.htm#42-2cc,2067 Lake Shore Blvd 1202,1426500,3,2,0,Lake Shore Blvd,Mimico,Toronto,condo_apartment,2024-01-30,43.63057425,-79.475753341
W7048782,https://toronto.listing.ca/785-browns-line-105.W7048782.htm#42-2cd,785 Browns Line 105,469900,1,2,0,Browns Line,Alderwood,Toronto,condo_apartment,2024-01-30,43.6083828,-79.5478827
W7050376,https://toronto.listing.ca/859-the-queensway-n-a-406.W7050376.htm#42-2ce,859 The Queensway N/A 406,550000,1,1,0,The Queensway N/A,Stonegate-Queensway,Toronto,condo_apartment,2024-01-30,43.6242167,-79.51028383
C7050810,https://toronto.listing.ca/168-simcoe-st-1208.C7050810.htm#42-2cf,168 Simcoe St 1208,939900,2,2,0,Simcoe St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6499775,-79.387318
C7050418,https://toronto.listing.ca/88-scott-st-501.C7050418.htm#42-2cg,88 Scott St 501,849000,1,2,1,Scott St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.648413,-79.376467
C7049152,https://toronto.listing.ca/501-st-clair-ave-1905.C7049152.htm#42-2ch,501 St Clair Ave 1905,1159000,2,2,1,St Clair Ave,Casa Loma,Toronto,condo_apartment,2024-01-30,43.6830024,-79.4179818
C7048498,https://toronto.listing.ca/210-simcoe-st-2104.C7048498.htm#42-2ci,210 Simcoe St 2104,730000,1,1,1,Simcoe St,Kensington-Chinatown,Toronto,condo_apartment,2024-01-30,43.652504,-79.388429
C7048236,https://toronto.listing.ca/386-yonge-st-3513.C7048236.htm#42-2cj,386 Yonge St 3513,828000,1,1,1,Yonge St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.73876058492637,-79.40209320262777
C7048206,https://toronto.listing.ca/298-jarvis-st-1707.C7048206.htm#42-2ck,298 Jarvis St 1707,775000,2,3,0,Jarvis St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.6610585,-79.3764215
C7047692,https://toronto.listing.ca/68-merton-st-909.C7047692.htm#42-2cl,68 Merton St 909,575000,1,1,0,Merton St,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.6969691,-79.394056087
E7048882,https://toronto.listing.ca/180-markham-rd-706.E7048882.htm#42-2cm,180 Markham Rd 706,499000,2,2,0,Markham Rd,Scarborough Village,Toronto,condo_apartment,2024-01-30,43.7429701,-79.2190051
E7048774,https://toronto.listing.ca/70-town-centre-crt-504.E7048774.htm#42-2cn,70 Town Centre Crt 504,579900,1,1,1,Town Centre Crt,Bendale,Toronto,condo_apartment,2024-01-30,43.773749,-79.2558232
C7046548,https://toronto.listing.ca/28-freeland-st-4008.C7046548.htm#42-2co,28 Freeland St 4008,898000,1,1,1,Freeland St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.643557,-79.374007
C7046320,https://toronto.listing.ca/9-bogert-ave-2907.C7046320.htm#42-2cp,9 Bogert Ave 2907,888888,2,2,1,Bogert Ave,Lansing-Westgate,Toronto,condo_apartment,2024-01-30,43.7605165,-79.411562
C7045680,https://toronto.listing.ca/1001-bay-st-ph02.C7045680.htm#42-2cq,1001 Bay St Ph02,1499000,3,2,1,Bay St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.66536,-79.3872022
C7045498,https://toronto.listing.ca/22-lombard-st-502.C7045498.htm#42-2cr,22 Lombard St 502,1430000,2,1,1,Lombard St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65156794117648,-79.37678170588235
C7045376,https://toronto.listing.ca/77-shuter-st-612.C7045376.htm#42-2cs,77 Shuter St 612,639000,1,1,1,Shuter St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65480665,-79.375331844
W7041710,https://toronto.listing.ca/60-george-butchart-dr-119.W7041710.htm#42-2ct,60 George Butchart Dr 119,719990,2,2,1,George Butchart Dr,Downsview-Roding-CFB,Toronto,condo_apartment,2024-01-30,43.736561,-79.4832
W7040474,https://toronto.listing.ca/120-canon-jackson-dr-e-401.W7040474.htm#42-2cu,120 Canon Jackson Dr #e 401,775000,2,2,0,Canon Jackson Dr,Brookhaven-Amesbury,Toronto,condo_apartment,2024-01-30,43.6975147,-79.4740131
W7028944,https://toronto.listing.ca/30-samuel-wood-way-1610.W7028944.htm#42-2cv,30 Samuel Wood Way 1610,599000,1,1,1,Samuel Wood Way,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.6347467,-79.540672849
W7044926,https://toronto.listing.ca/3621-lakeshore-blvd-401.W7044926.htm#42-2cw,3621 Lakeshore Blvd 401,449000,1,3,0,Lakeshore Blvd,Long Branch,Toronto,condo_apartment,2024-01-30,43.6300013,-79.4764659
E7041696,https://toronto.listing.ca/601-kingston-rd-214.E7041696.htm#42-2cx,601 Kingston Rd 214,534900,1,1,0,Kingston Rd,The Beaches,Toronto,condo_apartment,2024-01-30,43.6785652,-79.2988408
C7044806,https://toronto.listing.ca/35-rolling-mills-rd-n369.C7044806.htm#42-2cy,35 Rolling Mills Rd N369,799900,2,2,0,Rolling Mills Rd,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.6537456,-79.3561022
C7043280,https://toronto.listing.ca/155-beecroft-rd-1002.C7043280.htm#42-2cz,155 Beecroft Rd 1002,595000,1,1,0,Beecroft Rd,Lansing-Westgate,Toronto,condo_apartment,2024-01-30,43.7661991,-79.4151195
C7040824,https://toronto.listing.ca/100-yorkville-ave-301.C7040824.htm#42-2d0,100 Yorkville Ave 301,5490000,3,2,1,Yorkville Ave,Annex,Toronto,condo_apartment,2024-01-30,43.6712943,-79.39116
C7042418,https://toronto.listing.ca/149-south-dr-3.C7042418.htm#42-2d1,149 South Dr 3,815000,1,2,0,South Dr,Rosedale-Moore Park,Toronto,condo_apartment,2024-01-30,43.6773062,-79.3739414
C7040302,https://toronto.listing.ca/740-eglinton-ave-603.C7040302.htm#42-2d2,740 Eglinton Ave 603,525000,1,1,0,Eglinton Ave,Forest Hill North,Toronto,condo_apartment,2024-01-30,43.701847,-79.421966
C7040062,https://toronto.listing.ca/20-richardson-st-1104.C7040062.htm#42-2d3,20 Richardson St 1104,700000,2,2,0,Richardson St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.645517,-79.368756
C7040046,https://toronto.listing.ca/20-richardson-st-2807.C7040046.htm#42-2d4,20 Richardson St 2807,800000,2,2,0,Richardson St,Waterfront Communities C8,Toronto,condo_apartment,2024-01-30,43.645517,-79.368756
C7039004,https://toronto.listing.ca/438-king-st-1506.C7039004.htm#42-2d5,438 King St 1506,2900000,3,3,0,King St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6459435,-79.3949119
E7036636,https://toronto.listing.ca/90-broadview-ave-718.E7036636.htm#42-2d6,90 Broadview Ave 718,749900,1,1,1,Broadview Ave,South Riverdale,Toronto,condo_apartment,2024-01-30,43.657927,-79.3496263
E7035284,https://toronto.listing.ca/2550-lawrence-ave-721.E7035284.htm#42-2d7,2550 Lawrence Ave 721,520000,2,2,0,Lawrence Ave,Dorset Park,Toronto,condo_apartment,2024-01-30,43.751345,-79.2668813
C7037374,https://toronto.listing.ca/159-dundas-st-602.C7037374.htm#42-2d8,159 Dundas St 602,488800,1,0,0,Dundas St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65678,-79.374945983
C7035840,https://toronto.listing.ca/1-yorkville-ave-4005.C7035840.htm#42-2d9,1 Yorkville Ave 4005,1218000,2,3,0,Yorkville Ave,Annex,Toronto,condo_apartment,2024-01-30,43.67160525,-79.387684436
C7035664,https://toronto.listing.ca/77-charles-st-503.C7035664.htm#42-2da,77 Charles St 503,2098000,2,1,1,Charles St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.66948,-79.381702
C7034674,https://toronto.listing.ca/591-sheppard-ave-808.C7034674.htm#42-2db,591 Sheppard Ave 808,698999,1,1,1,Sheppard Ave,Bayview Village,Toronto,condo_apartment,2024-01-30,43.7670757,-79.383975746
W7032816,https://toronto.listing.ca/1-michael-power-pl-ph08.W7032816.htm#42-2dc,1 Michael Power Pl Ph08,628000,1,1,1,Michael Power Pl,Islington-City Centre West,Toronto,condo_apartment,2024-01-30,43.6438543,-79.5291731
W7028174,https://toronto.listing.ca/812-burnhamthorpe-rd-705.W7028174.htm#42-2dd,812 Burnhamthorpe Rd 705,698999,2,3,0,Burnhamthorpe Rd,Markland Wood,Toronto,condo_apartment,2024-01-30,43.63967135,-79.581595785
E7033896,https://toronto.listing.ca/150-logan-ave-411.E7033896.htm#42-2de,150 Logan Ave 411,800000,2,2,0,Logan Ave,South Riverdale,Toronto,condo_apartment,2024-01-30,43.658054,-79.341682
C7033782,https://toronto.listing.ca/409-bloor-st-ph3.C7033782.htm#42-2df,409 Bloor St Ph3,1649000,3,3,0,Bloor St,Rosedale-Moore Park,Toronto,condo_apartment,2024-01-30,43.672082,-79.377033
C7033600,https://toronto.listing.ca/60-pavane-linkway-lane-501.C7033600.htm#42-2dg,60 Pavane Linkway Lane 501,625000,2,3,0,Pavane Linkway Lane,Flemingdon Park,Toronto,condo_apartment,2024-01-30,,
C7032974,https://toronto.listing.ca/88-harbour-st-ph105.C7032974.htm#42-2dh,88 Harbour St Ph105,2999000,3,3,0,Harbour St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.64194655,-79.379069918
C7032802,https://toronto.listing.ca/15-ellerslie-ave-2805.C7032802.htm#42-2di,15 Ellerslie Ave 2805,645000,1,1,0,Ellerslie Ave,Willowdale West,Toronto,condo_apartment,2024-01-30,43.771684,-79.414093
C7032218,https://toronto.listing.ca/60-pavane-linkway-n-a-2010.C7032218.htm#42-2dj,60 Pavane Linkway N/A 2010,628900,2,3,0,Pavane Linkway N/A,Flemingdon Park,Toronto,condo_apartment,2024-01-30,43.711339,-79.32271133
C7032128,https://toronto.listing.ca/197-yonge-st-3114.C7032128.htm#42-2dk,197 Yonge St 3114,698000,1,1,1,Yonge St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.65344055,-79.379205167
C7031060,https://toronto.listing.ca/8-charlotte-st-2405.C7031060.htm#42-2dl,8 Charlotte St 2405,925000,2,1,1,Charlotte St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6460896,-79.3938916
C7030812,https://toronto.listing.ca/111-elizabeth-st-951.C7030812.htm#42-2dm,111 Elizabeth St 951,546000,1,0,0,Elizabeth St,Bay Street Corridor,Toronto,condo_apartment,2024-01-30,43.6550053,-79.3848292
C7030536,https://toronto.listing.ca/30-roehampton-ave-802.C7030536.htm#42-2dn,30 Roehampton Ave 802,789000,2,2,0,Roehampton Ave,Mount Pleasant West,Toronto,condo_apartment,2024-01-30,43.708105,-79.398479
W7027608,https://toronto.listing.ca/16-brookers-lane-lph04.W7027608.htm#42-2do,16 Brookers Lane Lph04,2149000,3,2,1,Brookers Lane,Mimico,Toronto,condo_apartment,2024-01-30,43.6269302,-79.4785104
E7027436,https://toronto.listing.ca/60-town-centre-crt-2706.E7027436.htm#42-2dp,60 Town Centre Crt 2706,568900,1,1,1,Town Centre Crt,Bendale,Toronto,condo_apartment,2024-01-30,43.7734913,-79.2560944
C6015768,https://toronto.listing.ca/395-bloor-st-3407.C6015768.htm#42-2dq,395 Bloor St 3407,899900,1,2,0,Bloor St,North St. James Town,Toronto,condo_apartment,2024-01-30,43.67201,-79.377441
C7026990,https://toronto.listing.ca/8-park-rd.C7026990.htm#42-2dr,8 Park Rd,65000,0,0,0,Park Rd,Rosedale-Moore Park,Toronto,condo_apartment,2024-01-30,43.6714812,-79.384735953
C7026616,https://toronto.listing.ca/80-john-st-1212.C7026616.htm#42-2ds,80 John St 1212,1439000,2,2,1,John St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6507625,-79.3916295
C7026384,https://toronto.listing.ca/45-charles-st-3910.C7026384.htm#42-2dt,45 Charles St 3910,828000,2,1,1,Charles St,Church-Yonge Corridor,Toronto,condo_apartment,2024-01-30,43.668964,-79.384105
E7026360,https://toronto.listing.ca/2800-warden-ave-1202.E7026360.htm#42-2du,2800 Warden Ave 1202,399900,2,2,0,Warden Ave,L'Amoreaux,Toronto,condo_apartment,2024-01-30,43.7922996,-79.3141159
C7026068,https://toronto.listing.ca/75-canterbury-pl-2201.C7026068.htm#42-2dv,75 Canterbury Pl 2201,689000,1,1,1,Canterbury Pl,Willowdale West,Toronto,condo_apartment,2024-01-30,43.773733,-79.4151301
E7025362,https://toronto.listing.ca/50-old-kingston-rd-5-403.E7025362.htm#42-2dw,50 Old Kingston Rd 5-403,359000,1,2,0,Old Kingston Rd,West Hill,Toronto,condo_apartment,2024-01-30,43.7754755,-79.182497
W7024400,https://toronto.listing.ca/25-fontenay-crt-805.W7024400.htm#42-2dx,25 Fontenay Crt 805,535000,1,1,0,Fontenay Crt,Edenbridge-Humber Valley,Toronto,condo_apartment,2024-01-30,43.682928,-79.510797
W7023116,https://toronto.listing.ca/26-noble-st-2-3.W7023116.htm#42-2dy,26 Noble St 2 & 3,1399900,1,0,0,Noble St,Roncesvalles,Toronto,condo_apartment,2024-01-30,43.6427837,-79.4312759
C7024224,https://toronto.listing.ca/128-hazelton-ave-802.C7024224.htm#42-2dz,128 Hazelton Ave 802,6300000,4,3,0,Hazelton Ave,Annex,Toronto,condo_apartment,2024-01-30,43.674935,-79.394892
C7024942,https://toronto.listing.ca/801-sheppard-ave-202.C7024942.htm#42-2e0,801 Sheppard Ave 202,559000,1,2,0,Sheppard Ave,Clanton Park,Toronto,condo_apartment,2024-01-30,43.82349449527382,-79.11041191742021
C7022920,https://toronto.listing.ca/11-brunel-crt-1802.C7022920.htm#42-2e1,11 Brunel Crt 1802,699900,1,1,1,Brunel Crt,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6392286,-79.3933321
C7022666,https://toronto.listing.ca/760-sheppard-ave-515.C7022666.htm#42-2e2,760 Sheppard Ave 515,799000,2,2,0,Sheppard Ave,Bathurst Manor,Toronto,condo_apartment,2024-01-30,43.82294124060983,-79.11403351481863
E7021962,https://toronto.listing.ca/330-mccowan-rd-1304.E7021962.htm#42-2e3,330 Mccowan Rd 1304,589000,2,2,1,Mccowan Rd,Eglinton East,Toronto,condo_apartment,2024-01-30,43.7375755,-79.238431684
C7022330,https://toronto.listing.ca/151-avenue-rd-603.C7022330.htm#42-2e4,151 Avenue Rd 603,1075000,2,1,1,Avenue Rd,Annex,Toronto,condo_apartment,2024-01-30,43.67738575,-79.397285928
W7020372,https://toronto.listing.ca/121-ford-st-109.W7020372.htm#42-2e5,121 Ford St 109,1099000,3,2,1,Ford St,Weston-Pellam Park,Toronto,condo_apartment,2024-01-30,43.6718948,-79.4617339
W7021622,https://toronto.listing.ca/35-fontenay-crt-405.W7021622.htm#42-2e6,35 Fontenay Crt 405,664900,2,1,1,Fontenay Crt,Edenbridge-Humber Valley,Toronto,condo_apartment,2024-01-30,43.682312,-79.510542423
C7019676,https://toronto.listing.ca/95-mcmahon-dr-2615.C7019676.htm#42-2e7,95 Mcmahon Dr 2615,677000,1,1,0,Mcmahon Dr,Bayview Village,Toronto,condo_apartment,2024-01-30,43.766825,-79.372025
C7019048,https://toronto.listing.ca/375-king-st-ph3508.C7019048.htm#42-2e8,375 King St Ph3508,1895000,3,2,1,King St,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.645669,-79.393061
C7017398,https://toronto.listing.ca/55-harbour-sq-1911.C7017398.htm#42-2e9,55 Harbour Sq 1911,2089000,3,3,0,Harbour Sq,Waterfront Communities C1,Toronto,condo_apartment,2024-01-30,43.6400646,-79.3785004
W7017284,https://toronto.listing.ca/16-mcadam-ave-ph-4.W7017284.htm#42-2ea,16 Mcadam Ave Ph 4,949900,2,2,1,Mcadam Ave,Yorkdale-Glen Park,Toronto,condo_apartment,2024-01-30,43.722854,-79.457151
W7016016,https://toronto.listing.ca/345-driftwood-ave-1206.W7016016.htm#42-2eb,345 Driftwood Ave 1206,460000,1,2,0,Driftwood Ave,Black Creek,Toronto,condo_apartment,2024-01-30,43.7676015,-79.512213675
W7011354,https://toronto.listing.ca/165-legion-rd-1532.W7011354.htm#42-2ec,165 Legion Rd 1532,759999,2,2,0,Legion Rd,Mimico,Toronto,condo_apartment,2024-01-30,43.6240098,-79.4884115
