mls_id,property_type,address,street,neighbourhood,city,price,baths,beds,dens,latitude,longitude,date_scraped,url
C7350888,condo_townhome,415 Jarvis St 116,Jarvis St,Cabbagetown-South St. James Town,Toronto,465000,1,0,0,43.663326,-79.3769522,2024-01-30,https://toronto.listing.ca/415-jarvis-st-116.C7350888.htm#wx-51
C7350856,condo_townhome,14 Marquette Ave 8,Marquette Ave,Englemount-Lawrence,Toronto,899000,2,3,0,43.73401213333334,-79.43396193333334,2024-01-30,https://toronto.listing.ca/14-marquette-ave-8.C7350856.htm#wx-52
C7350762,condo_townhome,3 Everson Dr 280,Everson Dr,Willowdale East,Toronto,595000,1,1,1,43.75705375,-79.405947573,2024-01-30,https://toronto.listing.ca/3-everson-dr-280.C7350762.htm#wx-53
C7350646,condo_townhome,8 Marquette Ave 6,Marquette Ave,Englemount-Lawrence,Toronto,759000,2,1,0,43.7340369,-79.4333835,2024-01-30,https://toronto.listing.ca/8-marquette-ave-6.C7350646.htm#wx-54
W7349270,condo_townhome,138 Widdicombe Hill Blvd 707,Widdicombe Hill Blvd,Willowridge-Martingrove-Richview,Toronto,699000,2,2,0,43.6754905,-79.55950975,2024-01-30,https://toronto.listing.ca/138-widdicombe-hill-blvd-707.W7349270.htm#wx-55
E7346644,condo_townhome,130 Ling Rd 73,Ling Rd,West Hill,Toronto,588888,1,3,0,43.768231,-79.182810235,2024-01-30,https://toronto.listing.ca/130-ling-rd-73.E7346644.htm#wx-56
E7346566,condo_townhome,1485 Birchmount Rd 204,Birchmount Rd,Dorset Park,Toronto,675000,2,3,0,43.7573275,-79.288644725,2024-01-30,https://toronto.listing.ca/1485-birchmount-rd-204.E7346566.htm#wx-57
E7344010,condo_townhome,32 Curzon St 6,Curzon St,South Riverdale,Toronto,1069000,1,1,1,43.66402401176471,-79.33203067058822,2024-01-30,https://toronto.listing.ca/32-curzon-st-6.E7344010.htm#wx-58
C7342968,condo_townhome,95 Leeward Glwy 218,Leeward Glwy,Flemingdon Park,Toronto,899000,2,4,0,43.7120599,-79.32894,2024-01-30,https://toronto.listing.ca/95-leeward-glwy-218.C7342968.htm#wx-59
C7342736,condo_townhome,338 Davenport Rd 101,Davenport Rd,Annex,Toronto,1449000,3,2,1,43.67508749850328,-79.40119560849128,2024-01-30,https://toronto.listing.ca/338-davenport-rd-101.C7342736.htm#wx-5a
W7342784,condo_townhome,256 John Garland Blvd 117,John Garland Blvd,West Humber-Clairville,Toronto,580000,1,3,0,43.7337993,-79.5933396,2024-01-30,https://toronto.listing.ca/256-john-garland-blvd-117.W7342784.htm#wx-5b
W7341906,condo_townhome,10 Brin Dr 10,Brin Dr,Edenbridge-Humber Valley,Toronto,860000,2,3,0,43.6610742,-79.5130416,2024-01-30,https://toronto.listing.ca/10-brin-dr-10.W7341906.htm#wx-5c
W7341534,condo_townhome,52 Sidney Belsey Cres #102,Sidney Belsey Cres,Weston,Toronto,627000,2,3,0,43.69310816341616,-79.50535999224074,2024-01-30,https://toronto.listing.ca/52-sidney-belsey-cres-102.W7341534.htm#wx-5d
W7341458,condo_townhome,2800 Keele St Th102,Keele St,Downsview-Roding-CFB,Toronto,799000,3,2,1,43.728646,-79.482723,2024-01-30,https://toronto.listing.ca/2800-keele-st-th102.W7341458.htm#wx-5e
C7337914,condo_townhome,77 Mcmurrich St 114,Mcmurrich St,Annex,Toronto,1889900,3,2,1,43.67490485,-79.389775056,2024-01-30,https://toronto.listing.ca/77-mcmurrich-st-114.C7337914.htm#wx-5f
C7337772,condo_townhome,36 Birch Ave 103,Birch Ave,Yonge-St. Clair,Toronto,2850000,3,2,0,43.681175244,-79.393052516,2024-01-30,https://toronto.listing.ca/36-birch-ave-103.C7337772.htm#wx-5g
E7337422,condo_townhome,2758 Eglinton Ave 28,Eglinton Ave,Eglinton East,Toronto,899000,3,3,1,43.7377391,-79.2438473,2024-01-30,https://toronto.listing.ca/2758-eglinton-ave-28.E7337422.htm#wx-5h
W7334990,condo_townhome,9 Mabelle Ave 3,Mabelle Ave,Islington-City Centre West,Toronto,1300000,3,3,1,43.646176,-79.525985,2024-01-30,https://toronto.listing.ca/9-mabelle-ave-3.W7334990.htm#wx-5i
C7333862,condo_townhome,12 Dervock Cres 5,Dervock Cres,Bayview Village,Toronto,1299900,3,2,0,43.766603,-79.3822103,2024-01-30,https://toronto.listing.ca/12-dervock-cres-5.C7333862.htm#wx-5j
C7333768,condo_townhome,104 Farm Greenway N/A 104,Farm Greenway N/A,Parkwoods-Donalda,Toronto,940000,2,3,0,43.76546233472296,-79.31981646135003,2024-01-30,https://toronto.listing.ca/104-farm-greenway-n-a-104.C7333768.htm#wx-5k
E7332280,condo_townhome,106 Chester Le Blvd #74,Chester Le Blvd,L'Amoreaux,Toronto,948800,4,4,3,43.7960491,-79.3300093,2024-01-30,https://toronto.listing.ca/106-chester-le-blvd-74.E7332280.htm#wx-5l
C7332446,condo_townhome,282 Spadina Rd,Spadina Rd,Casa Loma,Toronto,1898000,3,2,0,43.67929285,-79.40914095,2024-01-30,https://toronto.listing.ca/282-spadina-rd.C7332446.htm#wx-5m
W7330446,condo_townhome,246 John Garland Blvd 56,John Garland Blvd,West Humber-Clairville,Toronto,629900,3,4,1,43.7331613,-79.59275173636364,2024-01-30,https://toronto.listing.ca/246-john-garland-blvd-56.W7330446.htm#wx-5n
E7330588,condo_townhome,4064 Lawrence Ave 212,Lawrence Ave,West Hill,Toronto,405000,2,3,0,43.767195,-79.198327,2024-01-30,https://toronto.listing.ca/4064-lawrence-ave-212.E7330588.htm#wx-5o
E7330412,condo_townhome,16 Pat Brooks Terr,Pat Brooks Terr,Dorset Park,Toronto,955000,4,3,1,43.7488159,-79.27269100000001,2024-01-30,https://toronto.listing.ca/16-pat-brooks-terr.E7330412.htm#wx-5p
C7330322,condo_townhome,1248 Avenue Rd C,Avenue Rd,Lawrence Park South,Toronto,829000,1,2,0,,,2024-01-30,https://toronto.listing.ca/1248-avenue-rd-c.C7330322.htm#wx-5q
C7328948,condo_townhome,12 Dervock Cres 7,Dervock Cres,Bayview Village,Toronto,1199000,3,2,0,43.766603,-79.3822103,2024-01-30,https://toronto.listing.ca/12-dervock-cres-7.C7328948.htm#wx-5r
C7328832,condo_townhome,19 Maroon Mill Way,Maroon Mill Way,St. Andrew-Windfields,Toronto,1165000,3,3,0,,,2024-01-30,https://toronto.listing.ca/19-maroon-mill-way.C7328832.htm#wx-5s
E7328388,condo_townhome,19 Rosebank Dr 302,Rosebank Dr,Malvern,Toronto,875000,3,5,0,43.7914671,-79.237549,2024-01-30,https://toronto.listing.ca/19-rosebank-dr-302.E7328388.htm#wx-5t
E7326902,condo_townhome,175 Jones Ave 9,Jones Ave,South Riverdale,Toronto,1749000,2,2,1,43.66737665,-79.334350898,2024-01-30,https://toronto.listing.ca/175-jones-ave-9.E7326902.htm#wx-5u
E7325990,condo_townhome,649 Warden Ave 25,Warden Ave,Clairlea-Birchmount,Toronto,760000,2,3,1,43.701199,-79.276291,2024-01-30,https://toronto.listing.ca/649-warden-ave-25.E7325990.htm#wx-5v
C7326052,condo_townhome,861 Sheppard Ave 15,Sheppard Ave,Clanton Park,Toronto,878888,2,2,0,43.824016541666666,-79.10824991388888,2024-01-30,https://toronto.listing.ca/861-sheppard-ave-15.C7326052.htm#wx-5w
W7325082,condo_townhome,20 Carnation Ave 48,Carnation Ave,Long Branch,Toronto,849000,3,2,0,43.60126005,-79.524938313,2024-01-30,https://toronto.listing.ca/20-carnation-ave-48.W7325082.htm#wx-5x
W7325008,condo_townhome,38 Howard Park Ave 157,Howard Park Ave,Roncesvalles,Toronto,1395000,4,3,0,43.6519152,-79.449951991,2024-01-30,https://toronto.listing.ca/38-howard-park-ave-157.W7325008.htm#wx-5y
C7324690,condo_townhome,95 Mcmahon Dr Th108,Mcmahon Dr,Bayview Village,Toronto,1190000,3,3,0,43.7675677,-79.3710923,2024-01-30,https://toronto.listing.ca/95-mcmahon-dr-th108.C7324690.htm#wx-5z
C7324150,condo_townhome,21 Churchill Ave Th 2,Churchill Ave,Willowdale West,Toronto,899900,3,3,0,43.771901,-79.4204648,2024-01-30,https://toronto.listing.ca/21-churchill-ave-th-2.C7324150.htm#wx-60
E7323434,condo_townhome,275 Manse Rd 28,Manse Rd,West Hill,Toronto,729900,2,3,0,43.7670459,-79.1746304,2024-01-30,https://toronto.listing.ca/275-manse-rd-28.E7323434.htm#wx-61
W7321804,condo_townhome,10 Edward Horton Cres 157,Edward Horton Cres,Islington-City Centre West,Toronto,1480000,4,4,0,43.6326176,-79.5197507,2024-01-30,https://toronto.listing.ca/10-edward-horton-cres-157.W7321804.htm#wx-62
C7320326,condo_townhome,12 English Ivyway,English Ivyway,Bayview Woods-Steeles,Toronto,859900,3,2,1,43.807176,-79.376569,2024-01-30,https://toronto.listing.ca/12-english-ivyway.C7320326.htm#wx-63
C7318860,condo_townhome,50 Western Battery Rd 908,Western Battery Rd,Niagara,Toronto,849000,2,2,0,43.6396956,-79.414114274,2024-01-30,https://toronto.listing.ca/50-western-battery-rd-908.C7318860.htm#wx-64
C7317638,condo_townhome,15 Eldora Ave 22,Eldora Ave,Newtonbrook West,Toronto,829000,2,2,0,43.779757333333336,-79.41966091111111,2024-01-30,https://toronto.listing.ca/15-eldora-ave-22.C7317638.htm#wx-65
W7315142,condo_townhome,225 Brimingham St 150,Brimingham St,New Toronto,Toronto,990000,3,3,0,,,2024-01-30,https://toronto.listing.ca/225-brimingham-st-150.W7315142.htm#wx-66
W7314534,condo_townhome,30 William Jackson Way 115,William Jackson Way,New Toronto,Toronto,799900,3,2,0,,,2024-01-30,https://toronto.listing.ca/30-william-jackson-way-115.W7314534.htm#wx-67
C7306762,condo_townhome,415 Jarvis St 371,Jarvis St,Cabbagetown-South St. James Town,Toronto,775000,1,2,0,43.663326,-79.3769522,2024-01-30,https://toronto.listing.ca/415-jarvis-st-371.C7306762.htm#wx-68
C7304784,condo_townhome,1966 Victoria Park Ave 66,Victoria Park Ave,Parkwoods-Donalda,Toronto,1029000,2,2,0,43.6837838,-79.2852721,2024-01-30,https://toronto.listing.ca/1966-victoria-park-ave-66.C7304784.htm#wx-69
C7302374,condo_townhome,36 Birch Ave 104,Birch Ave,Yonge-St. Clair,Toronto,4285000,4,3,0,43.681175244,-79.393052516,2024-01-30,https://toronto.listing.ca/36-birch-ave-104.C7302374.htm#wx-6a
C7299950,condo_townhome,12 Douro St Th426,Douro St,Niagara,Toronto,795000,1,3,0,43.6407741,-79.4123425,2024-01-30,https://toronto.listing.ca/12-douro-st-th426.C7299950.htm#wx-6b
W7296966,condo_townhome,149 Isaac Devins Blvd 5,Isaac Devins Blvd,Humberlea-Pelmo Park W5,Toronto,699000,1,2,0,43.7326503,-79.5322182,2024-01-30,https://toronto.listing.ca/149-isaac-devins-blvd-5.W7296966.htm#wx-6c
C7296196,condo_townhome,200 Clinton St 4,Clinton St,Palmerston-Little Italy,Toronto,1995000,2,2,0,43.6593711,-79.41567570000001,2024-01-30,https://toronto.listing.ca/200-clinton-st-4.C7296196.htm#wx-6d
W7294366,condo_townhome,123 Brickworks Lane Bl123,Brickworks Lane,Junction Area,Toronto,989900,4,3,1,,,2024-01-30,https://toronto.listing.ca/123-brickworks-lane-bl123.W7294366.htm#wx-6e
W7293970,condo_townhome,90 Eastwood Park Gdns Th11,Eastwood Park Gdns,Long Branch,Toronto,929800,3,2,0,43.5952921,-79.5340797,2024-01-30,https://toronto.listing.ca/90-eastwood-park-gdns-th11.W7293970.htm#wx-6f
C7293800,condo_townhome,500 Richmond St 331,Richmond St,Waterfront Communities C1,Toronto,989000,1,2,0,43.647444,-79.39929,2024-01-30,https://toronto.listing.ca/500-richmond-st-331.C7293800.htm#wx-6g
W7293016,condo_townhome,242 John Garland Blvd 1,John Garland Blvd,West Humber-Clairville,Toronto,759900,3,3,1,43.7329061,-79.5925165909091,2024-01-30,https://toronto.listing.ca/242-john-garland-blvd-1.W7293016.htm#wx-6h
C7293006,condo_townhome,46 Western Battery Rd 810,Western Battery Rd,Niagara,Toronto,515000,1,1,0,43.6396872,-79.413785947,2024-01-30,https://toronto.listing.ca/46-western-battery-rd-810.C7293006.htm#wx-6i
E7292382,condo_townhome,3646 Kingston Rd 40,Kingston Rd,Scarborough Village,Toronto,799900,3,4,1,43.7423037,-79.21485,2024-01-30,https://toronto.listing.ca/3646-kingston-rd-40.E7292382.htm#wx-6j
E7292024,condo_townhome,45 Dundalk Dr,Dundalk Dr,Dorset Park,Toronto,980000,4,4,1,43.7687067,-79.285208,2024-01-30,https://toronto.listing.ca/45-dundalk-dr.E7292024.htm#wx-6k
C7289474,condo_townhome,68 Aerodrome Cres 201,Aerodrome Cres,Thorncliffe Park,Toronto,768000,2,2,0,43.7147234,-79.3565846,2024-01-30,https://toronto.listing.ca/68-aerodrome-cres-201.C7289474.htm#wx-6l
W7286386,condo_townhome,135 Long Branch Ave 9,Long Branch Ave,Long Branch,Toronto,989000,3,3,0,43.5965191,-79.5343681,2024-01-30,https://toronto.listing.ca/135-long-branch-ave-9.W7286386.htm#wx-6m
W7288930,condo_townhome,80 Parrotta Dr 132,Parrotta Dr,Humberlea-Pelmo Park W5,Toronto,690000,2,2,0,43.7339412,-79.53645244,2024-01-30,https://toronto.listing.ca/80-parrotta-dr-132.W7288930.htm#wx-6n
W7288444,condo_townhome,50 Bartlett Ave Th11,Bartlett Ave,Dovercourt-Wallace Emerson-Junction,Toronto,1695000,3,2,1,43.6608175,-79.4330592,2024-01-30,https://toronto.listing.ca/50-bartlett-ave-th11.W7288444.htm#wx-6o
C7288406,condo_townhome,96 Fort York Blvd G01,Fort York Blvd,Waterfront Communities C1,Toronto,1500000,3,2,1,,,2024-01-30,https://toronto.listing.ca/96-fort-york-blvd-g01.C7288406.htm#wx-6p
C7286732,condo_townhome,4005 Don Mills Rd 310,Don Mills Rd,Hillcrest Village,Toronto,779000,3,4,0,43.8110107,-79.360422,2024-01-30,https://toronto.listing.ca/4005-don-mills-rd-310.C7286732.htm#wx-6q
E7285700,condo_townhome,1485 Birchmount Rd 208,Birchmount Rd,Dorset Park,Toronto,650000,2,3,0,43.7573275,-79.288644725,2024-01-30,https://toronto.listing.ca/1485-birchmount-rd-208.E7285700.htm#wx-6r
C7283644,condo_townhome,861 Sheppard Ave 43,Sheppard Ave,Bathurst Manor,Toronto,885990,3,2,0,43.824016541666666,-79.10824991388888,2024-01-30,https://toronto.listing.ca/861-sheppard-ave-43.C7283644.htm#wx-6s
E7281506,condo_townhome,3453 Victoria Park Ave A305,Victoria Park Ave,L'Amoreaux,Toronto,769990,3,2,1,43.798494,-79.333357,2024-01-30,https://toronto.listing.ca/3453-victoria-park-ave-a305.E7281506.htm#wx-6t
C7281878,condo_townhome,185 Carlton St 4,Carlton St,Cabbagetown-South St. James Town,Toronto,999900,1,2,0,43.66340392857144,-79.37108177142856,2024-01-30,https://toronto.listing.ca/185-carlton-st-4.C7281878.htm#wx-6u
W7278778,condo_townhome,33 Shore Breeze Dr 1901,Shore Breeze Dr,Mimico,Toronto,649900,1,1,1,43.6239983,-79.479367455,2024-01-30,https://toronto.listing.ca/33-shore-breeze-dr-1901.W7278778.htm#wx-6v
C7278754,condo_townhome,871 Sheppard Ave 102,Sheppard Ave,Clanton Park,Toronto,877000,3,2,0,43.82405958333334,-79.10805359444444,2024-01-30,https://toronto.listing.ca/871-sheppard-ave-102.C7278754.htm#wx-6w
W7274576,condo_townhome,3045 Finch Ave 1032,Finch Ave,Humbermede,Toronto,599000,2,2,1,43.746529,-79.562958,2024-01-30,https://toronto.listing.ca/3045-finch-ave-1032.W7274576.htm#wx-6x
E7272020,condo_townhome,35 Birchcliff Ave Th48,Birchcliff Ave,Birchcliffe-Cliffside,Toronto,999990,2,3,0,43.6944266,-79.2660447,2024-01-30,https://toronto.listing.ca/35-birchcliff-ave-th48.E7272020.htm#wx-6y
W7268142,condo_townhome,721 Lawrence Ave 66,Lawrence Ave,Yorkdale-Glen Park,Toronto,899000,2,3,0,43.714891,-79.448896,2024-01-30,https://toronto.listing.ca/721-lawrence-ave-66.W7268142.htm#wx-6z
W7267080,condo_townhome,26 Fieldway Rd 42,Fieldway Rd,Islington-City Centre West,Toronto,579000,1,1,1,43.6423206,-79.5282614,2024-01-30,https://toronto.listing.ca/26-fieldway-rd-42.W7267080.htm#wx-70
W7267022,condo_townhome,28 Fieldway Rd 53,Fieldway Rd,Islington-City Centre West,Toronto,649900,1,2,0,43.6424928,-79.5280616,2024-01-30,https://toronto.listing.ca/28-fieldway-rd-53.W7267022.htm#wx-71
W7263290,condo_townhome,150 Canon Jackson Dr 201,Canon Jackson Dr,Brookhaven-Amesbury,Toronto,974900,3,3,0,43.697869,-79.474603,2024-01-30,https://toronto.listing.ca/150-canon-jackson-dr-201.W7263290.htm#wx-72
E7268330,condo_townhome,1455 Oconnor Dr 25,Oconnor Dr,O'Connor-Parkview,Toronto,858880,3,2,0,43.713357,-79.306426,2024-01-30,https://toronto.listing.ca/1455-oconnor-dr-25.E7268330.htm#wx-73
C7267654,condo_townhome,861 Sheppard Ave 37,Sheppard Ave,Clanton Park,Toronto,849000,2,2,0,43.824016541666666,-79.10824991388888,2024-01-30,https://toronto.listing.ca/861-sheppard-ave-37.C7267654.htm#wx-74
C7265782,condo_townhome,75 Curlew Dr B6,Curlew Dr,Parkwoods-Donalda,Toronto,1099900,2,2,0,43.7421236,-79.3185727,2024-01-30,https://toronto.listing.ca/75-curlew-dr-b6.C7265782.htm#wx-75
C7264632,condo_townhome,75 Curlew Dr B23,Curlew Dr,Parkwoods-Donalda,Toronto,1299900,3,3,0,43.7421236,-79.3185727,2024-01-30,https://toronto.listing.ca/75-curlew-dr-b23.C7264632.htm#wx-76
W7255970,condo_townhome,10 Wilby Cres 103,Wilby Cres,Weston,Toronto,980900,2,3,0,43.697528985714285,-79.51141178571429,2024-01-30,https://toronto.listing.ca/10-wilby-cres-103.W7255970.htm#wx-77
E7241460,condo_townhome,8835 Sheppard Ave 210,Sheppard Ave,Rouge E11,Toronto,648800,2,2,1,43.805262,-79.183734,2024-01-30,https://toronto.listing.ca/8835-sheppard-ave-210.E7241460.htm#wx-78
C7238598,condo_townhome,118 Finch Ave 34,Finch Ave,Newtonbrook West,Toronto,848800,3,3,0,43.7776679,-79.4256188,2024-01-30,https://toronto.listing.ca/118-finch-ave-34.C7238598.htm#wx-79
E7235316,condo_townhome,1455 Oconnor Dr 10,Oconnor Dr,O'Connor-Parkview,Toronto,1299900,3,2,1,43.713357,-79.306426,2024-01-30,https://toronto.listing.ca/1455-oconnor-dr-10.E7235316.htm#wx-7a
E7232474,condo_townhome,130 Ling Rd 76,Ling Rd,West Hill,Toronto,589000,1,3,0,43.768231,-79.182810235,2024-01-30,https://toronto.listing.ca/130-ling-rd-76.E7232474.htm#wx-7b
E7229852,condo_townhome,4140 Lawrence Ave 14,Lawrence Ave,West Hill,Toronto,658000,2,3,1,43.7672845,-79.191906,2024-01-30,https://toronto.listing.ca/4140-lawrence-ave-14.E7229852.htm#wx-7c
W7226714,condo_townhome,581 Scarlett Rd 1,Scarlett Rd,Humber Heights,Toronto,1249000,4,3,0,43.6909548,-79.5157919,2024-01-30,https://toronto.listing.ca/581-scarlett-rd-1.W7226714.htm#wx-7d
E7221276,condo_townhome,1357 Neilson Rd 80,Neilson Rd,Malvern,Toronto,638000,1,2,1,43.8089272,-79.2208177,2024-01-30,https://toronto.listing.ca/1357-neilson-rd-80.E7221276.htm#wx-7e
C7212324,condo_townhome,871 Sheppard Ave 37,Sheppard Ave,Clanton Park,Toronto,899900,3,2,1,43.82405958333334,-79.10805359444444,2024-01-30,https://toronto.listing.ca/871-sheppard-ave-37.C7212324.htm#wx-7f
C7210824,condo_townhome,98 Carr St 7,Carr St,Kensington-Chinatown,Toronto,749000,1,1,0,43.6494079,-79.4045295,2024-01-30,https://toronto.listing.ca/98-carr-st-7.C7210824.htm#wx-7g
W7206398,condo_townhome,760 Lawrence Ave 90,Lawrence Ave,Yorkdale-Glen Park,Toronto,965000,3,3,0,43.71514815,-79.451574802,2024-01-30,https://toronto.listing.ca/760-lawrence-ave-90.W7206398.htm#wx-7h
C7060776,condo_townhome,36 Wild Ginger Way 36,Wild Ginger Way,Bathurst Manor,Toronto,989995,3,3,0,,,2024-01-30,https://toronto.listing.ca/36-wild-ginger-way-36.C7060776.htm#wx-7i
W7057734,condo_townhome,15 Brin Dr 5,Brin Dr,Edenbridge-Humber Valley,Toronto,899900,2,3,0,43.6610742,-79.5130416,2024-01-30,https://toronto.listing.ca/15-brin-dr-5.W7057734.htm#wx-7j
W7053142,condo_townhome,14 London Green Crt 93,London Green Crt,Glenfield-Jane Heights,Toronto,724990,2,4,0,43.75245438322042,-79.51224705171921,2024-01-30,https://toronto.listing.ca/14-london-green-crt-93.W7053142.htm#wx-7k
C7050064,condo_townhome,4001 Don Mills Rd 119,Don Mills Rd,Hillcrest Village,Toronto,695000,3,2,0,43.8091246,-79.3589731,2024-01-30,https://toronto.listing.ca/4001-don-mills-rd-119.C7050064.htm#wx-7l
C7045540,condo_townhome,861 Sheppard Ave 43,Sheppard Ave,Clanton Park,Toronto,880000,3,2,0,43.824016541666666,-79.10824991388888,2024-01-30,https://toronto.listing.ca/861-sheppard-ave-43.C7045540.htm#wx-7m
W7044644,condo_townhome,703 Burnhamthorpe Rd 67,Burnhamthorpe Rd,Markland Wood,Toronto,799999,2,3,1,43.6415941,-79.57969135,2024-01-30,https://toronto.listing.ca/703-burnhamthorpe-rd-67.W7044644.htm#wx-7n
E7045112,condo_townhome,38 Jenkinson Way,Jenkinson Way,Dorset Park,Toronto,889000,4,4,0,43.7476578,-79.27119660000001,2024-01-30,https://toronto.listing.ca/38-jenkinson-way.E7045112.htm#wx-7o
E7042600,condo_townhome,3644 Kingston Rd 34,Kingston Rd,Scarborough Village,Toronto,729900,2,3,0,43.742188,-79.2146581,2024-01-30,https://toronto.listing.ca/3644-kingston-rd-34.E7042600.htm#wx-7p
C7039382,condo_townhome,85 Mcmahon Dr V208,Mcmahon Dr,Bayview Village,Toronto,2150000,4,5,0,43.766441,-79.372733,2024-01-30,https://toronto.listing.ca/85-mcmahon-dr-v208.C7039382.htm#wx-7q
C7038504,condo_townhome,1837 Eglinton Ave 225,Eglinton Ave,Victoria Village,Toronto,798000,3,3,0,43.7243235,-79.303239312,2024-01-30,https://toronto.listing.ca/1837-eglinton-ave-225.C7038504.htm#wx-7r
W7026116,condo_townhome,630 Rogers Rd 10,Rogers Rd,Keelesdale-Eglinton West,Toronto,598800,2,2,0,43.682079,-79.474374,2024-01-30,https://toronto.listing.ca/630-rogers-rd-10.W7026116.htm#wx-7s
W7022408,condo_townhome,100 Canon Jackson Dr G101,Canon Jackson Dr,Beechborough-Greenbrook,Toronto,695000,1,2,0,43.697934,-79.472938,2024-01-30,https://toronto.listing.ca/100-canon-jackson-dr-g101.W7022408.htm#wx-7t
W7014934,condo_townhome,56 Sidney Belsey Cres 103,Sidney Belsey Cres,Weston,Toronto,649900,2,3,0,43.692941454472056,-79.50619293074692,2024-01-30,https://toronto.listing.ca/56-sidney-belsey-cres-103.W7014934.htm#wx-7u
C7006516,condo_townhome,69 Upper Canada Dr 2,Upper Canada Dr,St. Andrew-Windfields,Toronto,1038000,2,2,0,43.753547,-79.4044562,2024-01-30,https://toronto.listing.ca/69-upper-canada-dr-2.C7006516.htm#wx-7v
C7004502,condo_townhome,28 Admiral Rd 6,Admiral Rd,Annex,Toronto,1749000,3,4,0,43.6711104,-79.3999836,2024-01-30,https://toronto.listing.ca/28-admiral-rd-6.C7004502.htm#wx-7w
C6816122,condo_townhome,300 Avenue Rd Th1,Avenue Rd,Casa Loma,Toronto,1449000,2,2,0,43.6795517,-79.3987379,2024-01-30,https://toronto.listing.ca/300-avenue-rd-th1.C6816122.htm#wx-7x
C6814078,condo_townhome,67 Foxbar Rd,Foxbar Rd,Yonge-St. Clair,Toronto,4199000,5,3,1,43.68611,-79.399679,2024-01-30,https://toronto.listing.ca/67-foxbar-rd.C6814078.htm#wx-7y
W6809034,condo_townhome,115 George Appleton Way 2137,George Appleton Way,Downsview-Roding-CFB,Toronto,729900,2,3,0,43.725954616297024,-79.47982799364931,2024-01-30,https://toronto.listing.ca/115-george-appleton-way-2137.W6809034.htm#wx-7z
W6805978,condo_townhome,125 George Appleton Way 1004,George Appleton Way,Downsview-Roding-CFB,Toronto,719900,2,2,1,43.7263059,-79.4798274,2024-01-30,https://toronto.listing.ca/125-george-appleton-way-1004.W6805978.htm#wx-80
E6795110,condo_townhome,1280 Bridletowne Circ 108,Bridletowne Circ,L'Amoreaux,Toronto,848000,3,3,1,43.7961763,-79.3119213,2024-01-30,https://toronto.listing.ca/1280-bridletowne-circ-108.E6795110.htm#wx-81
W6762192,condo_townhome,179 William Duncan Rd 2,William Duncan Rd,Downsview-Roding-CFB,Toronto,669900,1,2,1,43.737351,-79.475692,2024-01-30,https://toronto.listing.ca/179-william-duncan-rd-2.W6762192.htm#wx-82
W6146260,condo_townhome,160 Kingsway Cres 109,Kingsway Cres,Kingsway South,Toronto,1469900,2,2,0,43.659606,-79.5043187,2024-01-30,https://toronto.listing.ca/160-kingsway-cres-109.W6146260.htm#wx-83
W6146032,condo_townhome,160 Kingsway Cres 101,Kingsway Cres,Kingsway South,Toronto,1199900,2,2,0,43.659606,-79.5043187,2024-01-30,https://toronto.listing.ca/160-kingsway-cres-101.W6146032.htm#wx-84
W6751692,condo_townhome,760 Lawrence Ave 87,Lawrence Ave,Yorkdale-Glen Park,Toronto,799000,3,2,1,43.71514815,-79.451574802,2024-01-30,https://toronto.listing.ca/760-lawrence-ave-87.W6751692.htm#wx-85
W6707034,condo_townhome,66 Long Branch Ave 20,Long Branch Ave,Long Branch,Toronto,1180000,3,3,0,43.5936701417489,-79.53381404885283,2024-01-30,https://toronto.listing.ca/66-long-branch-ave-20.W6707034.htm#wx-86
C6151524,condo_townhome,132 Aerodrome Cres 202,Aerodrome Cres,Leaside,Toronto,796000,2,2,0,43.7138451,-79.3553038,2024-01-30,https://toronto.listing.ca/132-aerodrome-cres-202.C6151524.htm#wx-87
W6018916,condo_townhome,70 Annie Craig Dr Th 104,Annie Craig Dr,Mimico,Toronto,1250000,3,2,1,43.6254684,-79.4784276,2024-01-30,https://toronto.listing.ca/70-annie-craig-dr-th-104.W6018916.htm#wx-88
W5994095,condo_townhome,161 Frederick Tisdale Dr 2,Frederick Tisdale Dr,Downsview-Roding-CFB,Toronto,799000,3,2,0,43.736249,-79.476765,2024-01-30,https://toronto.listing.ca/161-frederick-tisdale-dr-2.W5994095.htm#wx-89
W8030724,detached_home,2639 Keele St,Keele St,Maple Leaf,Toronto,3950000,12,9,1,43.7208618,-79.4805141,2024-01-30,https://toronto.listing.ca/2639-keele-st.W8030724.htm#3x-1
E8030966,detached_home,43 Prince William Crt,Prince William Crt,Agincourt South-Malvern West,Toronto,888888,3,3,1,43.79194955277343,-79.24394341990832,2024-01-30,https://toronto.listing.ca/43-prince-william-crt.E8030966.htm#3x-2
W8031028,detached_home,146 Ascot Ave,Ascot Ave,Corso Italia-Davenport,Toronto,849000,1,2,0,43.67888504615384,-79.45005862307693,2024-01-30,https://toronto.listing.ca/146-ascot-ave.W8031028.htm#3x-3
W8030996,detached_home,7 The Wishbone,The Wishbone,Brookhaven-Amesbury,Toronto,969000,2,3,0,43.6988994396716,-79.4973077157545,2024-01-30,https://toronto.listing.ca/7-the-wishbone.W8030996.htm#3x-4
W8030990,detached_home,34 Laver Rd,Laver Rd,Eringate-Centennial-West Deane,Toronto,1349900,2,3,1,43.6430772,-79.5863978,2024-01-30,https://toronto.listing.ca/34-laver-rd.W8030990.htm#3x-5
